QR_code,QC,QC_code,ID,Name_x,R,Date,Wave,Name_y,Country,Box_No,Position_Row_No,wave,timepoint,date_scanned,device,path
OGFCLQC207,,,9452,Spro-3,7,9.6.2023,6,Spro_3,SWE,5,H8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\OGFCLQC207
M35OCGHJRM,,,9452,Spro-3,8,9.6.2023,6,Spro_3,SWE,5,H8,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\M35OCGHJRM
MSAPKG74VU,,,9452,Spro-3,9,9.6.2023,6,Spro_3,SWE,5,H8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\MSAPKG74VU
B31OFM4QZH,,,9452,Spro-3,10,9.6.2023,6,Spro_3,SWE,5,H8,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\B31OFM4QZH
EQWEXL4JFV,,,9452,Spro-3,11,9.6.2023,6,Spro_3,SWE,5,H8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\EQWEXL4JFV
R569HF8BQO,,,9452,Spro-3,12,9.6.2023,6,Spro_3,SWE,5,H8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\R569HF8BQO
PZUGZE78IX,,,9453,Stenk-2,1,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\PZUGZE78IX
30RUCN695Q,,,9453,Stenk-2,2,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\30RUCN695Q
BUH9UMNE0O,,,9453,Stenk-2,3,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\BUH9UMNE0O
ISYR9VOMVB,,,9453,Stenk-2,4,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\ISYR9VOMVB
MX67FKOK9R,,,9453,Stenk-2,5,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\MX67FKOK9R
N85QCS15OK,,,9453,Stenk-2,6,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\N85QCS15OK
VJ6Q1YHBFL,,,9453,Stenk-2,7,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\VJ6Q1YHBFL
FW30QRI3WY,,,9453,Stenk-2,8,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\FW30QRI3WY
SFXQH4MOI0,,,9453,Stenk-2,9,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\SFXQH4MOI0
84UVXQ4QDA,,,9453,Stenk-2,10,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\84UVXQ4QDA
LECD8HJUIK,,,9453,Stenk-2,11,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\LECD8HJUIK
ECY8MOA0OB,,,9453,Stenk-2,12,9.6.2023,6,Stenk_2,SWE,5,J8,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\ECY8MOA0OB
ZC36KRUY6G,,,9471,Ull-A-1,1,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\ZC36KRUY6G
1K1TK9F3PW,,,9471,Ull-A-1,2,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\1K1TK9F3PW
FC3A7N3QD4,,,9471,Ull-A-1,3,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\FC3A7N3QD4
P1J4TEVMUR,,,9471,Ull-A-1,4,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\P1J4TEVMUR
WOSQ0771D2,,,9471,Ull-A-1,5,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\WOSQ0771D2
4SK1E1593A,1,cont,9471,Ull-A-1,6,9.6.2023,6,Ull_A_1,SWE,5,E9,,,,,
OX3YGSTKAU,,,9471,Ull-A-1,7,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\OX3YGSTKAU
YU2SPDVDDY,,,9471,Ull-A-1,8,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\YU2SPDVDDY
9BESYHT2IK,,,9471,Ull-A-1,9,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\9BESYHT2IK
QWTHYCA2RX,,,9471,Ull-A-1,10,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\QWTHYCA2RX
K2357FJ79L,,,9471,Ull-A-1,11,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\K2357FJ79L
YJN9J3JQF2,,,9471,Ull-A-1,12,9.6.2023,6,Ull_A_1,SWE,5,E9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\YJN9J3JQF2
5ZY73A2A52,,,9476,V̴rA-1,1,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\5ZY73A2A52
9WM0QGUT5M,,,9476,V̴rA-1,2,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\9WM0QGUT5M
MXSV753MUW,,,9476,V̴rA-1,3,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\MXSV753MUW
K97695LCI4,,,9476,V̴rA-1,4,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\K97695LCI4
NC6YNECHUC,,,9476,V̴rA-1,5,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\NC6YNECHUC
LCLNN6SWOA,,,9476,V̴rA-1,6,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\LCLNN6SWOA
GXY08W6TJU,,,9476,V̴rA-1,7,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\GXY08W6TJU
JWYYA9BJIA,,,9476,V̴rA-1,8,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\JWYYA9BJIA
15LK6QAVA5,,,9476,V̴rA-1,9,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\15LK6QAVA5
IADF24O7DX,,,9476,V̴rA-1,10,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\IADF24O7DX
OJF4U28HKT,,,9476,V̴rA-1,11,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\OJF4U28HKT
JW444I2BQH,,,9476,V̴rA-1,12,9.6.2023,6,V rA_1,SWE,5,F9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\JW444I2BQH
P7S5E1UW7C,,,6087,Stu-2,1,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\P7S5E1UW7C
F4NU0B31T3,,,6087,Stu-2,2,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\F4NU0B31T3
WD7UOSDYCI,,,6087,Stu-2,3,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\WD7UOSDYCI
Z1VE66RX61,,,6087,Stu-2,4,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\Z1VE66RX61
8GF5HCAVT6,,,6087,Stu-2,5,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\8GF5HCAVT6
44TEA30TRH,,,6087,Stu-2,6,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\44TEA30TRH
D9RVTGJJOM,,,6087,Stu-2,7,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\D9RVTGJJOM
GZXWG1M131,,,6087,Stu-2,8,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\GZXWG1M131
7O44FBRAP3,,,6087,Stu-2,9,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\7O44FBRAP3
LRO1WYVYBK,,,6087,Stu-2,10,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\LRO1WYVYBK
ABHDARV540,,,6087,Stu-2,11,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\ABHDARV540
TR0DN436SA,,,6087,Stu-2,12,9.6.2023,6,Stu_2,SWE,2,C9,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\TR0DN436SA
2ZBJ9AB6I0,,,8311,In-0,1,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\2ZBJ9AB6I0
1A2BC9FHRZ,,,8311,In-0,2,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\1A2BC9FHRZ
NK2X7R50DI,,,8311,In-0,3,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\NK2X7R50DI
C3LFN0QZQ2,,,8311,In-0,4,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\C3LFN0QZQ2
ZKJ0NEKO0H,,,8311,In-0,5,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\ZKJ0NEKO0H
2QMCZVTW0G,,,8311,In-0,6,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\2QMCZVTW0G
UHGP6A0PTC,,,8311,In-0,7,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\UHGP6A0PTC
WW6L5CEJ7K,,,8311,In-0,8,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\WW6L5CEJ7K
OR50GOG4FB,,,8311,In-0,9,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\OR50GOG4FB
EPZK2R06HN,,,8311,In-0,10,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\EPZK2R06HN
QNZ8BMLECK,,,8311,In-0,11,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\QNZ8BMLECK
COZL3G667E,,,8311,In-0,12,9.6.2023,6,In_0,AUT,4,B15,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\COZL3G667E
OV2WNBWYNM,,,8283,Dra3-1,1,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\OV2WNBWYNM
HWWU79EG04,,,8283,Dra3-1,2,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\HWWU79EG04
22B4WYLL1Q,,,8283,Dra3-1,3,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\22B4WYLL1Q
JLXLB7WC3G,,,8283,Dra3-1,4,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\JLXLB7WC3G
ZHTTAATVSR,,,8283,Dra3-1,5,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\ZHTTAATVSR
X4SH5VA0A8,,,8283,Dra3-1,6,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\X4SH5VA0A8
0YPTK45YI1,,,8283,Dra3-1,7,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\0YPTK45YI1
8S2BPURCR9,,,8283,Dra3-1,8,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\8S2BPURCR9
OBM1XTNGKB,,,8283,Dra3-1,9,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\OBM1XTNGKB
LG4V6087AX,,,8283,Dra3-1,10,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\LG4V6087AX
VLMZH99JWQ,,,8283,Dra3-1,11,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\VLMZH99JWQ
NXYVMUEYFV,,,8283,Dra3-1,12,9.6.2023,6,Dra3_1,SWE,4,C14,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\NXYVMUEYFV
2Z2EMI0FD9,,,9353,D̦d 3,1,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\2Z2EMI0FD9
14ZAMXN05Q,,,9353,D̦d 3,2,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\14ZAMXN05Q
UJTKIKXD9E,,,9353,D̦d 3,3,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\UJTKIKXD9E
GL78DNJ7SI,,,9353,D̦d 3,4,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\GL78DNJ7SI
Z19MJCE2NR,,,9353,D̦d 3,5,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\Z19MJCE2NR
VDCMWSJM0M,,,9353,D̦d 3,6,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\VDCMWSJM0M
Z5D7TFEBLU,,,9353,D̦d 3,7,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\Z5D7TFEBLU
CFAVF7EO1R,,,9353,D̦d 3,8,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\CFAVF7EO1R
81SUB76BR6,,,9353,D̦d 3,9,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\81SUB76BR6
ZFRISNTX0R,,,9353,D̦d 3,10,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\ZFRISNTX0R
E66K2UVM4G,,,9353,D̦d 3,11,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\E66K2UVM4G
DSFIIJII9M,,,9353,D̦d 3,12,9.6.2023,6,D d_3,SWE,5,G4,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\DSFIIJII9M
VA6Q1T4S09,,,9711,Dolna-1-39,1,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\VA6Q1T4S09
3WZ2REN7HA,,,9711,Dolna-1-39,2,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\3WZ2REN7HA
NER4UEEZO4,,,9711,Dolna-1-39,3,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\NER4UEEZO4
COX6RWCX0E,,,9711,Dolna-1-39,4,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\COX6RWCX0E
VY2J00CCLB,,,9711,Dolna-1-39,5,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\VY2J00CCLB
O1D893YOBT,,,9711,Dolna-1-39,6,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\O1D893YOBT
1JS51IKPQM,,,9711,Dolna-1-39,7,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\1JS51IKPQM
YHYH0DO3VL,,,9711,Dolna-1-39,8,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\YHYH0DO3VL
BYY6Q18A80,,,9711,Dolna-1-39,9,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\BYY6Q18A80
M1LJJ3CGJY,,,9711,Dolna-1-39,10,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\M1LJJ3CGJY
A7E9GKR5J9,,,9711,Dolna-1-39,11,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\A7E9GKR5J9
DYKLQJLEM4,,,9711,Dolna-1-39,12,9.6.2023,6,Dolna_1_39,BUL,6,D12,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\DYKLQJLEM4
7O6DL3EKYW,,,7223,Li-2:1,1,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\7O6DL3EKYW
N1F3IQQTUT,,,7223,Li-2:1,2,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\N1F3IQQTUT
1E63LIFHEN,,,7223,Li-2:1,3,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\1E63LIFHEN
1CXBJ1BQ86,,,7223,Li-2:1,4,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\1CXBJ1BQ86
OOFMPST6KQ,,,7223,Li-2:1,5,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\OOFMPST6KQ
ZL0E44B457,,,7223,Li-2:1,6,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\ZL0E44B457
RJL4GNYTTF,,,7223,Li-2:1,7,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\RJL4GNYTTF
2MW14KNSRF,,,7223,Li-2:1,8,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\2MW14KNSRF
QRDYIZTHUT,,,7223,Li-2:1,9,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\QRDYIZTHUT
20FMMSTM0H,,,7223,Li-2:1,10,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\20FMMSTM0H
AYJOQH18V5,,,7223,Li-2:1,11,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,FastScanner,Images\W6\Day_20_9-27-23_FastScanner\AYJOQH18V5
AX9JUYL3VJ,,,7223,Li-2:1,12,9.6.2023,6,Li_2:1,GER,3,C19,6,20,9/27/2023,SlowScanner,Images\W6\Day_20_9-27-23_SlowScanner\AX9JUYL3VJ
LPUA9KLRGM,,,6909,Col-0,1,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\LPUA9KLRGM
1VRW3YSZUH,,,6909,Col-0,2,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\1VRW3YSZUH
A6JHZFEEGD,,,6909,Col-0,3,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\A6JHZFEEGD
9S3OUCRHMT,,,6909,Col-0,4,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\9S3OUCRHMT
BCA0X254PC,,,6909,Col-0,5,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\BCA0X254PC
UEJEUTB0TW,,,6909,Col-0,6,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\UEJEUTB0TW
2QBMV2OZRV,,,6909,Col-0,7,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\2QBMV2OZRV
JQ4H87U1Y0,,,6909,Col-0,8,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\JQ4H87U1Y0
CKN372R4VO,,,6909,Col-0,9,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\CKN372R4VO
KHFBNMX2CV,,,6909,Col-0,10,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\KHFBNMX2CV
6UFTHTW0A0,,,6909,Col-0,11,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\6UFTHTW0A0
KPR41ZYNAT,,,6909,Col-0,12,9.14.2023,7,Col_0,USA,3,F5,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\KPR41ZYNAT
Y2GJO6NYTK,,,8424,Kas-2,1,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\Y2GJO6NYTK
ZS1VRBE1OU,,,8424,Kas-2,2,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\ZS1VRBE1OU
9TGY8DBNH8,,,8424,Kas-2,3,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\9TGY8DBNH8
7AA6KI9BE0,,,8424,Kas-2,4,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\7AA6KI9BE0
YI80XFP8FF,,,8424,Kas-2,5,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\YI80XFP8FF
IO1RVKKWX0,,,8424,Kas-2,6,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\IO1RVKKWX0
ZEJ132CNSV,,,8424,Kas-2,7,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\ZEJ132CNSV
PNZLHRSG34,,,8424,Kas-2,8,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\PNZLHRSG34
DLP9H9A3R1,,,8424,Kas-2,9,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\DLP9H9A3R1
1BSUAFB8YT,,,8424,Kas-2,10,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\1BSUAFB8YT
TVN3MNE1HY,,,8424,Kas-2,11,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\TVN3MNE1HY
TUVSISSI6G,,,8424,Kas-2,12,9.14.2023,7,Kas_2,IND,4,B17,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\TUVSISSI6G
5PN7ZN6PYK,,,9676,Mitterberg-4-192,1,9.14.2023,7,Mitterberg_4_192,ITA,6,G8,7,20,10/4/2023,FastScanner,Images\W7\Day_20_10-4-23_FastScanner\5PN7ZN6PYK
